category_id,characteristic,total_items
793370594,Подкладка: нетканое полотно.,1039
793370594,Подошва: двухслойная,1039
793370594,Размер: 43,1039
793370596,Вид: Обувь специальная кожаная для защиты от нефти,132
793370596,Метод крепления: литьевой,132
793370596,Вид: Обувь специальная,132
793370596,Подошва: двухслойная,132
793370596,Полнота: 10,132
793370596,Верх обуви: кожа,132
793370596,Защитные носки: термопласт,132
793370596,Защитные носки: композитный материал,132
793370596,Подошва: Подошва промежуточный слой: ПУ. Подошва ходовой слой: нитрильная резина.,132
793370596,Подкладка: мех натуральный «Аляска»,132
793370596,Модель: Сапоги мужские Неогард-2® утепленные,132
793370596,Защитные носки: стекловолокно,132
793370596,Верх обуви: кожа натуральная гидрофобная,132
793370596,Защитный носок: металлические (Мун 200),132
793370596,Верх обуви: натуральная кожа (нубук) и текстильный материал.,132
793370598,Вид: Обувь специальная кожаная для защиты от повышенных температур,66
793370598,Вид: Обувь специальная,66
793370598,Защитные носки: композитный материал,66
793370598,Верх обуви: натуральная кожа,66
793370598,Назначение обуви в зависимости от защитных свойств: Защита от искр и брызг расплавленного металла,66
793370598,Модель: Ботинки кожаные Техногард-2® с высокими берцами утепленные,66
793370598,Метод крепления: литьевой,66
793370598,Материал подошвы: Резина термостойкая,66
793370598,Материал стельки: Полотно нетканое,66
793370598,Высота: 20 см,66
793370598,Вид: Металл,66
793370598,Вид: Неутепленная,66
793370598,Вид: Шнурки,66
793370598,Вид: Ботинки,66
793370598,Половой признак: Мужская,66
793370600,Защитные свойства: Защищают от нефтяных масел,17
793370600,Подносок: алюминиевый,17
793370600,"Модель: Полуботинки женские кожаные ""Неогард-Лайт Антистат""",17
793370600,Подкладка: полотно DERMODRY COOLMAX и ON STEAM.,17
793370600,Материал подошвы: полиуретан / термопластичный полиуретан.,17
793370600,Подкладка: сетка (mesh),17
793370600,Верх обуви: искусственная кожа,17
793370600,Модель: Полуботинки женские «Камиль» (CAMILLE),17
793370600,Вид: Обувь специальная кожаная для защиты от скольжения по зажиренным поверхностям,17
793370600,Подошва: промежуточный слой – ЭВА,17
793370600,Метод крепления: клеевой,17
793370600,Половой признак: Мужская,17
793370600,Вид: Обувь специальная,17
793370600,Цвет: белый,17
793370600,Защитные свойства: З - От общих производственных загрязнений,17
793370602,Подкладка: трикотаж,220
793370602,Метод крепления подошвы: литьевой,220
793370602,Вид: Сапоги резиновые формовые,220
793370602,Верх обуви: ПВХ,220
793370602,Материал верха: ПВХ,220
793370602,Высота: 34.00000 см,220
793370602,Вид: Обувь специальная,220
793370602,Вид: сапоги,220
793370602,Внутренний защитный носок: металлический (Мун 200),220
793370602,Защитные свойства обуви: защищают от растворов кислот и щелочей концентрацией до 20%,220
793370602,Назначение сапог: для защиты от воды и растворов нетоксичных веществ,220
793370602,Полнота: 12,220
793370602,Утеплитель: вкладной чулок из иглопробивного нетканого полотна,220
793370602,Подошва: однослойный ПВХ,220
793370602,Пол: мужской,220
793370606,Материал верха: велюр кожевенный,8
793370606,Половой признак: N/A,8
793370606,Материал подошвы: полиуретан,8
793370606,Страна: Россия,8
793370606,Метод крепления подошвы: литьевой,8
793370606,Цвет: темно-синий,8
793370606,Размер: 39.00000 размер,8
793370606,Размер: 41.00000 размер,8
793370606,Размер: 44.00000 размер,8
793370606,Размер: 46.00000 размер,8
793370606,Размер: 40.00000 размер,8
793370606,Размер: 42.00000 размер,8
793370606,Размер: 43.00000 размер,8
793370606,Размер: 45.00000 размер,8
793370606,Половой признак: мужской,8
793370608,Материал: морозостойкая резина 100 процент (%),2
793370608,Вид: галоши на валенки,2
793370608,Модель: Галоши на валенки НМС,2
793370608,Метод крепления подошвы: Формовой,2
793370608,Размер: 28,2
793370608,Размер: 29,2
793370608,Метод крепления: формовой,2
793370612,Подошва: промежуточный слой – ЭВА,36
793370612,Метод крепления: клеевой,36
793370612,Верх обуви: натуральная кожа,36
793370612,Верх обуви: DEC-smart (ЭВА),36
793370612,Описание: Удобная анатомическая колодка и полуприлегающая посадка на стопе снижают до минимума возможность дискомфорта во время носки.,36
793370612,Модель: Туфли летние (типа сабо) «Нордман Шарк С» (ЭВА) белые,36
793370612,Подкладка: CoolMax,36
793370612,Подкладка: CoolMax.,36
793370612,Стелька: вкладная Oxyfoam.,36
793370612,Цвет: белый с серым принтом,36
793370612,Цвет: белый с голубым.,36
793370612,Амортизация: Улучшенные амортизационные характеристики материала Dec-smart обеспечат комфорт в течение всего дня,36
793370612,Половой признак: женский,36
793370612,Цвет: белый,36
793370612,Подошва: полиуретан,36
793370618,Метод крепления: литьевой,46
793370618,Подошва: двухслойная,46
793370618,Вид: Обувь зимняя с верхом из кожи,46
793370618,Половой признак: мужской,46
793370618,Вид: Сапоги литьевые,46
793370618,Материал верха: Кожа натуральная,46
793370618,Материал подкладки: Мех искусственный на трикотажной основе с шерстяным ворсом,46
793370618,Материал подноска: Композитный,46
793370618,Материал подошвы: Полиуретан+термопластичный полиуретан,46
793370618,По высоте заготовки верха: Сапоги,46
793370618,Ударная нагрузка подноска: 200 Дж,46
793370618,Содержание шерсти в подкладке: 70 %,46
793370618,Высота голенища: 27 см,46
793370618,Модель: Техногард-2®,46
793370618,Защитные свойства: З,46
793370620,Метод крепления: литьевой,66
793370620,Подошва: двухслойная,66
793370620,Половой признак: мужской,66
793370620,Подкладка: нетканое полотно,66
793370620,Проколозащитная стелька: неметаллическая APT Plate – Zero Perforation (1200 H),66
793370620,Внутренний защитный носок: металлический (Мун 200),66
793370620,Материал верха: кожа натуральная,66
793370620,Модель: Полуботинки мужские кожаные МБС,66
793370620,Верх обуви: нубук водостойкий,66
793370620,Назначение: полотно текстильное воздухопроницаемое,66
793370620,Подкладка: Обувь обеспечивает защиту от нефтепродуктов,66
793370620,Толщина кожи: 1.80000 мм,66
793370620,Подносок: укрепленный гранитолевый,66
793370620,Назначение: для работы в нефтегазовой,66
793370620,Полнота: 10,66
793370622,Утеплитель: многослойный вкладной чулок (шерстяной мех на трикотажной основе / нетканое льняное полотно / фольгированное полотно),23
793370622,Метод крепления: литьевой,23
793370622,Манжета: сверхпрочная водонепроницаемая ткань Ripstop,23
793370622,Материал верха: ЭВА (этиленвинилацетат),23
793370622,Подошва: ЭВА,23
793370622,Модель: Сапоги мужские «НордМан Сэйфети» утепленные с манжетой,23
793370622,Высота: 44.00000 см,23
793370622,Температура эксплуатации: до 45 [0*]С,23
793370622,Высота сапог: 28.00000 см,23
793370622,Материал верха: водоотталкивающая ткань Oxford,23
793370622,Подошва: в виде галоши из ЭВА (этиленвинилацетата),23
793370622,Половой признак: мужской,23
793370622,Толщина кожи: 1.80000 мм,23
793370622,Внутренний защитный носок: металлический (Мун 200),23
793370622,Вид: сапоги,23
793370624,Метод крепления: литьевой,160
793370624,Материал верха: Натуральная кожа,160
793370624,Полнота: 7,160
793370624,Материал подошвы: Полиуретан,160
793370624,Половой признак: женский,160
793370624,Цвет: черный.,160
793370624,Подкладка: натуральная подкладочная кожа.,160
793370624,Цвет: белый,160
793370624,Материал подошвы: ПВХ,160
793370624,Модель: Сабо женские кожаные «Лариса» белые,160
793370624,Вид: Обувь повседневная с верхом из кожи,160
793370624,Подошва: ПВХ,160
793370624,Модель: Полуботинки кожаные «Билд» с перфорацией,160
793370624,Особенности модели: добный ремешок регулирует полноту и подъем по ноге. Задний ремешок надежно фиксирует стопу.,160
793370624,Подкладка: полиэстер + полотно иглопробивное + кожа из спилка,160
793370684,Модель: Косынка,2
793370684,Ширина: 40 см,2
793370684,Вид: Платки (шали,2
793370684,Материал: Бязь» отбеленная (100% хлопок),2
793370684,Форма: 3-х угольная,2
793370684,Материал: «Бязь» отбеленная,2
793370684,Плотность материала: 142 гр/м2,2
793370684,Вид: Уборы головные летние,2
793370684,Длина: 90 см,2
793370684,Плотность: 142 гр/м2,2
793370684,Состав материала: хлопок,2
793370684,Размер: 54-62,2
793370684,Цвет: белый,2
793371056,Назначение: сигнальная лента,2
793371056,Цвет: бело-красный,2
793371056,Тип: Скотч,2
793371056,Длина: 250 м,2
793371056,Вес брутто: 0.93000 кг,2
793371056,Ширина: 75.00000 мм,2
793371056,Модель: Лента,2
793371056,Страна: Россия,2
793371954,Вид: Фартуки профессиональные,2
793371954,Вид: От воды и растворов нетоксичных веществ,2
793371954,Вид: Предприятие общественного питания,2
793371954,Длина фартука: 85.00000 см,2
793371954,Назначение изделия: Защита нижней части работающего,2
793371954,Метод крепления: пояс со шлевками спереди. При малом объеме талии свободные концы пояса можно продеть в шлевки и завязать как спереди,2
793371954,Размер: 150х83 см,2
793371954,Устойчивость: Устойчивость к жирам и маслам,2
793371954,Особенности модели: Стирка в стиральной машине,2
793371954,Описание: Надежная замена фартуков из ПВХ. Отвечает самым высоким требованиям гигиены и безопасности. Легкий,2
793371954,Модель: Фартук HACCPER EvaTex 150х83 см,2
793371954,Грузополучатель товара: Заказчик,2
793371954,Толщина: 0.20000 мм,2
793371954,Материал: этиленвинилацетат %,2
793371954,Плотность ткани: 200 гр/м2,2
793372516,Вид: Товары для ремонта или строительства,5
793372516,Вид: Инструмент и оборудование инструментальное,5
793372516,Вид: Емкости для инструментов,5
793372516,Толщина материала: 2,5
793372516,Материал: кожа 100 % (процент),5
793372516,"Модель: Сумка односекционная ""Мастер""",5
793372516,Описание: Конструктивные элементы сумки позволяют навешивать изделие на брючный или поясной ремень. Концы строчек дополнительно закреплены заклёпками,5
793372516,Размеры: 150х120 мм,5
793372516,Вес: 0.12000 кг,5
793372516,Назначение: Конструкция крепежа для молотка позволяет навесить изделие на поясной или брючный ремень.,5
793372516,Материал изделия: кожа,5
793372516,"Модель: Сумка-крепёж для молотка ""Мастер""",5
793372516,Назначение: Сумка малая односекционная для саморезов,5
793372516,Назначение: Позволяет переносить основной инструмент,5
793372516,Описание: Служит для обеспечения максимального удобства при работе на стремянках и строительных «лесах»,5
793373080,Вид: Тыльная и ладонная части перчаток усилены накладками из кожевенного велюра,11
793373080,Межподкладочный утеплитель: Тинсулейт® 3М™,11
793373080,Материал: 75 шерсть,11
793373080,Назначение: Защита от пониженных температур. Могут использоваться как утепляющий вкладыш для других моделей перчаток,11
793373080,Размер: 27 (10),11
793373080,Материал подкладки: Флис,11
793373080,Модель: Перчатки полушерстяные,11
793373080,Материал: Изготовлены из вязаного трикотажа (100% акрил),11
793373080,Сезон: Зима,11
793373080,Материал: натуральная кожа козленка,11
793373080,Материал подкладки: из натурального меха ягненка,11
793373080,Материал: Натуральная кожа,11
793373080,Вид: Перчаточные изделия бытового назначения,11
793373080,Описание: Обеспечивают хороший захват и высокую чувствительность пальцев. Благодаря особому крою повторяют анатомическую форму руки,11
793373080,Назначение: Для защиты рук от механических воздействий,11
793373234,Емкость аккумулятора: 1500 мАч,1
793373234,Комплектация: USB-кабель,1
793373234,Режимы освещения: дальний и ближний свет,1
793373234,Светодиод: Основной - CREE XP-G2,1
793373234,Тип: встроенный литий-полимерный,1
793373234,Время непрерывной работы: 3–4 час (ч),1
793373234,Модель: Фонарь налобный аккумуляторный «Яркий Луч» LH-160A Stalker,1
793375024,Длина: 130.00000 см,2
793375024,Вид: Ремень поясной,2
793375024,Описание: Возможна регулировка до необходимого объёма талии,2
793375024,Материал ремней: кожа,2
793375024,Ширина: 5.00000 см,2
793375024,"Модель: Ремень поясной ""Мастер""",2
793375024,Вид: Ремень поясной со шлёвками для полуколец,2
793375024,Материал: кожа,2
793375024,Описание: Подтяжки с плечевыми накладками,2
793375024,"Модель: Ремень поясной ""Мастер"" с подтяжками",2
793375044,Вид: Обувь специальная из полимерных материалов для защиты от механических воздействий,121
793375044,Метод крепления: литьевой,121
793375044,Вид: Обувь специальная,121
793375044,Глубина протектора: 3 мм,121
793375044,Верх обуви: микрофибра,121
793375044,Проколозащитная стелька: неметаллические,121
793375044,Вид: Композитный материал,121
793375044,Высота: 8 см,121
793375044,Модель: Полуботинки «Шварц»,121
793375044,Высота обуви: 13 см,121
793375044,Верх обуви: ПВХ + нитрильный каучук.,121
793375044,Особенности модели: Сапоги,121
793375044,Подошва: промежуточный слой: вспененный ПВХ + нитрильный каучук. Подошва ходовой слой: ПВХ + нитрильный каучук.,121
793375044,Модель: Сапоги ПВХ «Форест»,121
793375044,Подкладка: из полотна ARTICO (Артико) и подкладочного полотна ON STEAM (Он Стим).,121
793375102,Тип: татами,8
793375102,Стабилизатор: двойной флизелин,8
793375102,Вид: шеврон,8
793375102,Материал шеврона: сукно красное + дублерин,8
793375102,Плотность застила: 0.40000 мм,8
793375102,Вид: Элементы одежды,8
793375102,Вид: Галантерейные товары,8
793375102,Высота: 45.00000 мм,8
793375102,Материал ниток: шелк,8
793375102,Место размещения нашивки: грудь,8
793375102,Метод изготовления: вышивка,8
793375102,Цвет вышивки: фиолетовый,8
793375102,Цвет материала: белый,8
793375102,Ширина: 45.00000 мм,8
793375102,Модель: вышивка,8
793376396,Область применения: используется при попадании в глаза инородных тел (металлической или древесной стружки,2
793376396,Объём: 200 милилитр,2
793376396,Предназначен: для промывания глаз,2
793376396,Состав: содержит стерильный раствор хлорида натрия,2
793376396,Способ применения: :струя жидкости для промывания не должна попадать в глаза под напором,2
793376396,Срок годности: Если упаковка не вскрыта,2
793376396,Модель: Средство увлажняющее офтальмологическое (4691 Плум) Plum Eyewash 200 мл для промывания глаз при попадании инородных частиц,2
793376396,Габаритные размеры: 110 х 87,2
793376396,Комплектация: Специальная огнестойкая (огнезащитная) накидка «Шанс» выполнена в виде пончо из водо-,2
793376396,Предназначен: для предотвращения возгорания одежды и защиты тела человека от открытого пламени,2
793376396,Срок хранения: не менее 10 года,2
793376396,Модель: Специальная огнезащитная накидка «Шанс»,2
793382390,Длина: 240 мм,7
793382390,Особенности: Используются в лабораториях,7
793382390,Поверхность области захвата: текстурированные кончики пальцев,7
793382390,Покрытие перчатки: нитрил,7
793382390,Толщина: 0.12000 мм,7
793382390,Модель: Перчатки Ansell TouchNTuff® 92-500 (Тач-н-таф) (50 пар),7
793382390,Материал: нитрил,7
793382390,Вид: перчатки,7
793382390,Размер: 7 (S),7
793382390,Количество в упаковке: 100 шт,7
793382485,Вид: Шапочки медицинские,7
793382485,Вид: Текстиль и полимерные изделия медицинские однократного применения,7
793382485,Вид: Медицинские расходные материалы,7
793382485,Модель: Шапочка «Медик»,7
793382485,Ткань: 65 полиэфир,7
793382485,Цвет: белый,7
793382485,Назначение: для персонала медицинских учреждений,7
793382485,Обхват головы (горизонтальный обхват по окружности головы): 54-62 см,7
793382485,Состав ткани: смесовая (97% хлопок,7
793382485,Цвет: принт «Кротики» на белом фоне.,7
793382485,"Модель: Шапочка ""Кротик""",7
793382485,Защитные свойства: Зо – защита от общих производственных загрязнений,7
793382485,Количество штук в упаковке: 1.00000 шт,7
793382485,Ткань: тиси,7
793382485,Диаметр: 48 мм,7
793382486,Вид: Чехол-салфетка для очков,1
793382486,Материал: микрофазер,1
793382486,Назначение: внутренняя сторона чехла предназначена для сухой очистки линзы,1
793382486,Модель: Чехол-салфетка для открытых очков (9954349),1
793382486,Цвет: серый,1
793382492,Пол: женский,120
793382492,Цвет: белый,120
793382492,Состав ткани: 65 полиэфир,120
793382492,Модель: Халат женский «Бьянка-2»,120
793382492,Ткань: «Старлайт»,120
793382492,Отделка: малосминаемая,120
793382492,Назначение: Защита от общепроизводственных загрязнений,120
793382492,Половая принадлежность: женская,120
793382492,Цвет: сливовый,120
793382492,Карманы: 3 нижних накладных кармана,120
793382492,Описание: Рекомендуется для персонала медицинских учреждений,120
793382492,Рукава: короткие с отворотом,120
793382492,Силуэт: трапеция,120
793382492,Модель: Блуза женская «Стелла» сливовая,120
793382492,Состав ткани: 47 бамбук,120
793382493,Пол: женский,375
793382493,Состав ткани: 47 бамбук,375
793382493,Ткань: бамбук,375
793382493,Рукав: короткий,375
793382493,Плотность ткани: 140 г/кв.м,375
793382493,Состав ткани: 65 полиэфир,375
793382493,Карманы: Накладные карманы сзади и по бокам,375
793382493,Ткань: смесовая,375
793382493,Назначение: для защиты от общих производственных загрязнений,375
793382493,Отделка: малосминаемая CRF,375
793382493,Цвет: белый,375
793382493,Цвет: синий,375
793382493,Ткань: «Артвейв»,375
793382493,Цвет: бирюзовый,375
793382493,Модель: Блуза женская медицинская «Лотос» синяя,375
793382494,Застёжка: на липучках,3
793382494,Материал: первичный воздухопроницаемый нетканый полипропилен,3
793382494,Рукава: без манжет,3
793382494,Модель: Халат одноразовый «Визитер» (спанбонд) на липучках белый,3
793382494,Воротник: отложной на стойке,3
793382494,Материал: нетканный полипропилен,3
793382494,Плотность: 20 г/м2,3
793382494,Стерильность: Нестерильный,3
793382494,Модель: Халат одноразовый «Визитер» (спанбонд) на кнопках белый,3
793382494,Размер халата: XL,3
793382494,Размер халата: 2XL,3
793382494,Цвет: белый,3
793382494,Застежка: на кнопки,3
793382494,Размер: XL,3
793382500,Вид: медицинская,1
793382500,Количество в упаковке: 50 шт,1
793382500,Количество слоев: 3.00000 шт,1
793382500,Материал: нетканый,1
793382500,Назначение: Обеспечивает защиту от различных патогенных микробов,1
793382500,Носовой фиксатор: гибкий,1
793382500,Регистрационное удостоверение: № РЗН 2020/10189,1
793382500,Состав материала: спанбонд,1
793382500,Модель: Маска медицинская (50 шт.),1
793382504,Размер: 10,4
793382504,Материал: Брезент,4
793382504,Назначение: Предназначены для защиты рук от механических воздействий и общих производственных загрязнений,4
793382504,М2: 480.00000,4
793382504,Модель: Рукавицы из парусины полульняной,4
793382504,Вес: 39 г,4
793382504,Назначение: Обеспечивают хороший захват и повышают износостойкость,4
793382504,Состав материала: хлопок с латексным покрытием,4
793382504,Материал: трикотажные перчатки изготовлены из комбинированного сырья (полиэфирной нити и хлопчатобумажной пряжи). Имеют точечное ПВХ-покрытие 50% хлопок,4
793382504,Материал: хлопкополиэфирная пряжа,4
793382504,Модель: Перчатки трикотажные для защиты рук от механических воздействий и ОПЗ,4
793382504,Цвет: бежевый,4
793382504,Цвет: белый,4
793410076,Срок службы: 5 г,11
793410076,Масса: 120 г,11
793410076,Назначение: Обеспечивает защиту при объемном содержании кислорода в воздухе не менее 17% и суммарном содержании паро- и газообразных вредных веществ не более 50 ПДК (с полумаской),11
793410076,Гарантийный срок хранения: 5.00000 г,11
793410076,Страна: Россия,11
793410076,Вид: Сменный фильтр (предфильтр),11
793410076,Назначение: для дополнительной защиты и увеличения срока службы основного сменного противогазового фильтра MFA от воздействий аэрозолей (пыль,11
793410076,Температурный режим хранения: от –10 до +50 °c,11
793410076,Модель: Фильтр противоаэрозольный (предфильтр) MFA,11
793410076,Вид: сменный фильтр.,11
793410076,Назначение: для защиты органов дыхания (в комплекте с лицевой частью MFA),11
793410076,Артикул: 7884,11
793410076,Вид: Держатель,11
793410076,Температурный режим: от –10 до +50 [0*]С,11
793410076,Модель: Держатель предфильтра MFA,11
793410700,Цвет: темно-синяя,5
793410700,Модель: Сорочка с воротником «Поло» темно-синяя,5
793410700,Застежка: пуговицы мм,5
793410700,Воротник: отложной воротничок укреплен тесьмой,5
793410700,М2: 180.00000,5
793410700,Рукав: короткий,5
793410700,Состав: 100 хлопок %,5
793410700,Силуэт: прямой,5
793410700,Рост: 92/170-176 см,5
793410700,Рост: 108/182-188 см,5
793410700,Рост: 112/182-188 см,5
793410700,Рост: 120/182-188 см,5
793410700,Рост: 100/170-176 см,5
793411714,Комплектация: Жгут кровоостанавливающий 1 шт.,4
793411714,Размер: 205x205x70 мм,4
793411714,Фармакологическое действие: Аптечка предназначена для оказания первой помощи,4
793411714,Форма выпуска: Пластиковый чемодан,4
793411714,Модель: Аптечка Автомобильная ФЭСТ,4
793411714,Высота: 255 мм,4
793411714,Количество вложений: 23 шт,4
793411714,Назначение: для оказания первой помощи работникам на производственных участках и в рабочих кабинетах,4
793411714,Модель: 9230,4
793411714,Аптечка изготовлена в соответствии с приказом минз: Министерства здравоохранения Российской Федерации от 08.10.2020 г. №?1080н,4
793411714,Бинт марлевый медицинский нестерильный 5 м х 10 см: 4 штук,4
793411714,Маска медицинская нестерильная 3-слойная из неткан: 2 штук,4
793411714,Ножницы для разрезания повязок по листеру: 1 штук,4
793411714,Устройство для проведения искусственного дыхания «: 1 штук,4
793411714,Футляр: 1 штук,4
793411966,Вес в упаковке: 5 г,1
793411966,Гарантийный срок: 5 мес,1
793411966,Защита при концентрации аэрозолей: не более 300 мг/куб.м,1
793411966,Модель: Фильтр противоаэрозольный UNIX P3,1
793411966,Температурный режим эксплуатации: от -40 до +40 [0*]С,1
793412180,Габаритные размеры: 118x203x213 мм,6
793412180,Назначение: при эвакуации в условиях пожара из зданий,6
793412180,Срок хранения: 5.00000 г,6
793412180,Температурный диапазон эксплуатации: от -10 до +60 градус,6
793412180,Вес: 1500 г,6
793412180,Срок службы: 10.00000 г,6
793412180,Модель: СПИ-20,6
793412180,Модель: САМОСПАСАТЕЛЬ СПИ-20,6
793412180,Описание: Боковое расположение фильтров самоспасателя не ограничивает подвижность головы и шеи,6
793412180,Применение: для индивидуальной защиты органов дыхания и зрения людей от токсичных продуктов горения (в том числе от монооксида углерода – угарного газа) при эвакуации из задымленных помещений во время пожара,6
793412180,Вид: Универсальный фильтрующий малогаборитный самоспасатель,6
793412180,Время защитного действия: не менее 30 минут.,6
793412180,Исполнение капюшона фильтрующего самоспасателя: имеет внутреннюю систему самонатяжения оголовья,6
793412180,Клапан вдоха: исключает попадание выдыхаемого воздуха (слюны и конденсата) в фильтры,6
793413026,Длина перчатки: 300.00000 мм,9
793413026,Вид: упаковка-диспенсер,9
793413026,Назначение: для использования в косметологии и клининге,9
793413026,Состав: полиэтилен низкого давления (ПНД),9
793413026,Толщина: 0.03000 мм,9
793413026,Поверхность области захвата: рельефная,9
793413026,Цвет: прозрачный,9
793413026,Тип: гладкие,9
793413026,Вид: перчатки,9
793413026,Количество пар в упаковке: 50 шт,9
793413026,Размер: 7-8,9
793413026,Модель: Перчатки полиэтиленовые,9
793413026,Модель: Перчатки VersaTouch 37-210 (Версатач) нитриловые,9
793413026,Материал внешнего покрытия: нитрил,9
793413026,Размер: 9.00000,9
793413032,Материал покрытия: ПВХ,12
793413032,Материал основы: 90 хлопок,12
793413032,Класс вязки: 10.00000,12
793413032,Размер: 9,12
793413032,Назначение: для защиты рук от механических воздействий и истирания,12
793413032,Вид: перчатки,12
793413032,Цвет: основной-бежевый,12
793413032,Модель: Перчатки трикотажные «Волна»,12
793413032,Вес пары: 0.07000 г,12
793413032,Длина перчатки: 243.00000 мм,12
793413032,Область применения: Садово-строительные работы,12
793413032,Модель: Перчатки трикотажные «Сити» с точечным ПВХ-покрытием ладони,12
793413032,Вид: точечное,12
793413032,Назначение: для работы с сухими предметами,12
793413032,Цвет: Белый,12
793413034,Вес: 31 г,2
793413034,Назначение: для защиты рук от механических воздействий (истирания) и общих производственных загрязнений в условиях воздействия пониженных температур,2
793413034,Вид: рукавицы,2
793413034,Материал основания: прочная х/б ткань (диагональ суровая,2
793413034,Назначение: Предназначены для защиты рук от механических воздействий при работах в различных отраслях промышленности и с/х.,2
793413034,Модель: Рукавицы х/б с двойным наладонником (2),2
793413034,Материал: Утеплитель – натуральная овчина,2
793413034,Размер: 2 (27),2
793413034,Модель: Рукавицы меховые с кожаным наладонником,2
793413034,М2: 235.00000,2
793413034,Сезон: Зима,2
793413404,Длина: 2.00000 м,4
793413404,Вид: Строп,4
793413404,Наименование материала изготовления: полиамид,4
793413404,Статическая прочность: 15 кн,4
793413404,Назначение: для безопасной остановки падения и является компонентом страховочной системы,4
793413404,Модель: Строп с амортизатором ALN101,4
793413404,Назначение: предназначен для работы в системе удержания,4
793413404,Модель: Строп регулируемый для удерживания LN111,4
793413404,Тип: AZ002 (раскрытие 18 мм),4
793413404,Наименование материала изготовления: плетеный полиамидный шнур с индикатором изнашивания,4
793413404,Назначение: нерегулируемый,4
793413404,Модель: Строп капроновый LAS001 (LAS001),4
793413404,Амортизатор: наличие,4
793413404,Наименование материала изготовления: капроновый канат,4
793413404,Тип: один большой и один малый металлический карабины,4
793413924,Глубина: 41 см,1
793413924,Количество слоёв: 1 шт,1
793413924,Модель: Бахилы одноразовые Размер универсальный Текстурированные прочные 30-40 мкм,1
793413924,Цвет: Голубой,1
793413924,Производитель: Китай,1
