category_id,category_name,attribute_name,type,unit,min,max,top_values,total_items
793357691,Уборы головные для взрослых,Плотность ткaни,numeric,гр/м2,126.0,250.0,"126 гр/м2, 165 гр/м2, 210 гр/м2, 200 гр/м2, 250 гр/м2",49
793357691,Уборы головные для взрослых,Размер,numeric,-62,54.0,61.0,"54-62, 61-62, 59-60, 54–62 (регулируемый), 60, 57-58, 60.00000 см, 54-62 (единый), 56-64, 61",49
793357691,Уборы головные для взрослых,Размер (универсальный),categorical,,,,регулировка размера 54-62,49
793357691,Уборы головные для взрослых,Сезон,categorical,,,,"Лето, лето, Демисезон",49
793357691,Уборы головные для взрослых,Состав ткани,numeric,полиэфир,35.0,100.0,"65 полиэфир, 47 бамбук, 60 хлопок, 100 полиамид %, 70 хлопок, 60 хлопок 40 полиэфира %, смесовая (65% полиэфир, хлопок %, 35 хлопок 65 полиэфир %, хлопок 35",49
793357691,Уборы головные для взрослых,Ткань,categorical,,,,"смесовая, полиамид, 65 полиэфир, «Бамбук», (47 бамбук, смесовая (60% хлопок, 100% полиамид, «Нью Арена»",49
793357691,Уборы головные для взрослых,Утеплитель,categorical,,,,"флис, 100 полиэфир %",49
793357691,Уборы головные для взрослых,Цвет,categorical,,,,"темно-синий, синий, серый, черный, белый, васильковый, морская волна с бирюзовым, зеленый, :Морская волна, оранжевый",49
793357705,Респираторы,Вид,categorical,,,,"Респираторы, Полумаска фильтрующая (респиратор), Респиратор РПГ-67, полумаска, При концентрации аэрозолей от 100 до 200 мг/куб.м., фильтрующая полумаска",51
793357705,Респираторы,Гарантийный срок,numeric,г,5.0,5.5,"5.50000 г, 5 г, 5.50000 лет",51
793357705,Респираторы,Класс фильтрующей эффективности,numeric,,2.0,2.0,2,51
793357705,Респираторы,Масса,numeric,г,5.0,480.0,"480 г, не более 30 г, 5 г, 10 г, 13 г, не более 20 г, 11 г, 142 г, 130 г, 329 г",51
793357705,Респираторы,Материал лицевой части,categorical,,,,силикон,51
793357705,Респираторы,Модель,categorical,,,,"Полумаска фильтрующая (респиратор) РПГ-67, Полумаска фильтрующая MFA, Полумаска фильтрующая (респиратор) противоаэрозольная 8112 с клапаном выдоха (FFP1, Полумаска фильтрующая (респиратор) для защиты от пыли и туманов (с клапаном выдоха) 3М™ Aura 9322+ (FFP2, Полумаска изолирующая UNIX 2100 (средний размер), Полумаска фильтрующая (респиратор) противоаэрозольная 9915P с дополнительной защитой от раздражающего действия кислых газов и паров (FFP1, Панорамная маска UNIX 6100, Полумаска фильтрующая (респиратор) противоаэрозольная 8101 (FFP1, Полумаска фильтрующая (респиратор) противоаэрозольная «Алина-200», Полумаска фильтрующая (респиратор) для защиты от пыли и туманов (с клапаном выдоха) 3М™ Aura 9312+ (FFP1",51
793357705,Респираторы,Назначение,categorical,,,,"Защита от пыли и туманов, Защита от пыли, :Предназначена для защиты органов дыхания от вредных газо- и парообразных веществ при содержании кислорода не менее 17%., Применяется в условиях высоких температур и повышенной влажности при выполнении работ, Применяется для защиты от пыли металлсодержащих руд, Обеспечивает подачу очищенного воздуха к органам дыхания и одновременную защиту лица и глаз от воздействия вредных веществ, Применяется для защиты от сварочных дымов, обеспечивает защиту органов дыхания, для защиты органов дыхания от высоко- и среднедисперсных аэрозолей всех классов опасности, металлургическая промышленность",51
793357705,Респираторы,Степень защиты,numeric,ПДК,4.0,50.0,"4 ПДК, 12 ПДК, 50 ПДК, :12 ПДК, А1 – до 50 ПДК",51
793357705,Респираторы,Температурный режим эксплуатации,categorical,,,,"от -40 до +40 [0*]С, от –30 до +70 [0*]С, –40 до +40 [0*]С",51
793357705,Респираторы,Тип,categorical,,,,"FFP1, формованный, FFP2, неформованный, FFP1 R D, Обеспечивает защиту FFP2 (до 12 ПДК, Фильтрующий",51
793357705,Респираторы,Цвет товара,categorical,,,,"Белый, голубой, синий",51
793358151,Каска строительная,Вид,categorical,,,,"Средства защиты головы, Каска строительная",1
793358151,Каска строительная,Категория качества каски,categorical,,,,Высшая,1
793358151,Каска строительная,Комплектация,categorical,,,,Комплект Б (каска,1
793358151,Каска строительная,Материал,categorical,,,,Полипропилен (PP),1
793358151,Каска строительная,Модель,categorical,,,,Каска строительная,1
793358151,Каска строительная,Размер максимальный,numeric,см,62.0,62.0,62.00000 см,1
793358151,Каска строительная,Размер минимальный,numeric,см,54.0,54.0,54.00000 см,1
793358151,Каска строительная,Цвет,categorical,,,,Оранжевый,1
793358153,Каски защитные,Вид,categorical,,,,"Каски защитные, Средства защиты головы, каска защитная, наушники, каска",56
793358153,Каски защитные,Защита от электричества,categorical,,,,"440 В, до 440 В, защита от поражения переменным электрическим током напряжением не более 1000 В или постоянным – не более 1500 В В, до 1000 В, 1000 В, защита от поражения переменным током напряжением до 1000 В В, до 440 В В, защита от переменного тока напряжением до 1000 В В, 1500 В",56
793358153,Каски защитные,Защитные свойства,categorical,,,,"предназначена для защиты головы от механических воздействий, предназначена для защиты головы от механических повреждений (устойчива к боковой деформации), предназначена для защиты головы от механических повреждений, :предназначена для защиты головы от механических повреждений, :специальная модель, :предназначена для использования в горнодобывающей промышленности для защиты головы шахтеров, предназначена для предотвращения или уменьшения воздействия на голову опасных и вредных производственных факторов, максимальная амортизация и равномерное распределение ударных нагрузок, предназначена для защиты головы работающих от механических повреждений, рекомендуется для использования в горнодобывающей промышленности для защиты головы шахтеров",56
793358153,Каски защитные,Конструкция предполагает применение дополнительных средств защиты,categorical,,,,наушников,56
793358153,Каски защитные,Масса,numeric,г,223.0,460.0,"330 г, 240 г, 380 г, не более 235 г, 223 г, не более 340 г, 421 г, 460 г, 265 г, 340 г",56
793358153,Каски защитные,Материал изготовления,categorical,,,,"TermotreK®, полиэтилен, SUPER Termotrek, высококачественный полиэтилен, SUPER TermotreK®",56
793358153,Каски защитные,Материал корпуса,categorical,,,,"TermotreK, полиэтилен, TermotreK®, корпус из ударопрочного материала SUPER TermotreK® с вентиляционными отверстиями в верхней части, Termotrek, ударопрочный корпус из АБС-пластика, корпус каски изготовлен из материала Termotrek",56
793358153,Каски защитные,Материал оголовья,categorical,,,,"текстиль, текстильный",56
793358153,Каски защитные,Подбородочный ремень,categorical,,,,"наличие, текстильный",56
793358153,Каски защитные,Размер оголовья,numeric,–65 см,51.0,52.0,"51–65 см, 52–61 см",56
793358153,Каски защитные,Температурный режим,categorical,,,,"от -50 до +50 [0*]С, от –50 до +50 [0*]С, 50 до +50 [0*]С, от – 50 до +50 [0*]С, от –40 до +50 [0*]С, -50 до +50 [0*]С, от -30 до +50 [0*]С, от -50 до +150 [0*]С",56
793358153,Каски защитные,Цвет,categorical,,,,"белый, оранжевый, желтый, синий, Оранжевый, оранжевый., серый, красный, Синий, Белый",56
793358155,Накомарники,Вид,categorical,,,,"Средства защиты головы, Накомарники",1
793358155,Накомарники,Комплектация,categorical,,,,К полям шляпы прикреплена москитная сетка,1
793358155,Накомарники,Материал,numeric,полиэфира процент (%),100.0,100.0,100 полиэфира процент (%),1
793358155,Накомарники,Модель,categorical,,,,Шляпа с противомоскитной сеткой,1
793358155,Накомарники,Описание,categorical,,,,Диаметр горловины затягивается до необходимого размера шнурком. В области подбородка накомарник фиксируется резинкой.,1
793358155,Накомарники,Цвет,categorical,,,,защитный камуфлированный,1
793358157,Очки защитные,Вид,categorical,,,,"Средства защиты головы, Очки защитные, Очки, очки, закрытые защитные очки., непрямая вентиляция., непрямая направленная вентиляция., :комбинированное, Очки открытые, :дужки",50
793358157,Очки защитные,Защитные свойства,categorical,,,,"высокопрочная поликарбонатная линза защищает от летящих частиц (45 м/с), :высокопрочная поликарбонатная линза защищает от летящих частиц (120 м/с), :защита от низкоэнергетического удара (45м/с) – F, :поликарбонатная линза защищает от летящих частиц (120 м/с), :предназначены для защиты глаз спереди и с боков от летящих частиц (45 м/с). Защита от УФ-излучения, Высокопрочная поликарбонатная линза защищает от летящих частиц (45 м/с), защищает от летящих частиц (120 м/с), предназначены для защиты глаз от высокоскоростных частиц (низкоэнергетический удар V=45 м/с), :поликарбонатная линза защищает от летящих частиц, высокопрочная поликарбонатная линза защищает от летящих частиц",50
793358157,Очки защитные,Конструкция,categorical,,,,"открытые панорамные очки с оптимальной системой вентиляции, открытые, защитные открытые очки с линзой сферической формы, закрытые панорамные очки с ограниченной вентиляцией. Огнестойкие обтюратор и резинка с возможностью быстрой регулировки. Можно надевать на диоптрические очки., закрытые очки с непрямой вентиляцией. Обеспечивают панорамный обзор 180°. Оправа из мягкого ПВХ, открытые очки с линзой-светофильтром (градационный шифр 5-2, для использования с большинством моделей корригирующих очков, универсальные защитные очки с панорамной линзой из оптически прозрачного поликарбоната. Регулировка угла наклона линзы и длины заушников. Увеличенная защита с боков и сверху, Открытые очки с боковой защитой. Можно использовать с корригирующими очками, закрытые панорамные очки с непрямой направленной вентиляцией",50
793358157,Очки защитные,Крепление,categorical,,,,"дужки, резинка, гибкие дужки",50
793358157,Очки защитные,Масса,numeric,кг,0.024,136.0,"0.03000 кг, 28 г, 81 г, 56 г, 136 г, 30 г, 133 г, 0.02800 кг, 0.35000 кг, 0.13100 кг",50
793358157,Очки защитные,Материал линзы,categorical,,,,":поликарбонат, поликарбонат, высокопрочный поликарбонат, оптически прозрачный материал Plexiglas, Высокопрочный поликарбонат, Поликарбонат, высокопрочная поликарбонатная линза, ацетат, АБС-пластик",50
793358157,Очки защитные,Модель,categorical,,,,"Очки О37 UNIVERSAL TITAN (Универсал Титан) (PL) (13711), Очки защитные закрытые Univet «6X3» (6X3.00.00.00), Очки защитные закрытые UVEX «Ай-Гард Плюс Кит» (9143300), Очки «Ультравижн» закрытые огнестойкие, Очки защитные открытые О15 HAMMER ACTIVE (Хаммер Актив) StrongGlass (11537-5), Очки UVEX с диоптриями, Очки «Химилюкс» (60600), Очки O88 SURGUT super (Сургут супер) (5-2, Очки О55 HAMMER PROFI super (Хаммер Профи супер) (PC) (15530) прозрачные, Очки «Ай-3» (9190275)",50
793358157,Очки защитные,Оптический класс,categorical,,,,"1 №, №1",50
793358157,Очки защитные,Покрытие линз,categorical,,,,"uvex supravision excellence, покрытие от запотевания, uvex supravision excellence – не запотевает внутри, высокая стойкость к царапинам и защита от химикатов – uvex supravision excellence, uvex supravision excellence – не запотевает изнутри, специальное покрытие super защищает от запотевания и царапин, специальное покрытие линз защищает от царапин и запотевания., uvex infradur plus, твердое незапотевающие покрытие, uvex supravision extreme",50
793358157,Очки защитные,Температурный режим использования,categorical,,,,"от -5 до +55 [0*]С, -5 до +55 [0*]С, от –5 до +55 [0*]С",50
793358157,Очки защитные,Тип,categorical,,,,"открытые, закрытые, классическая, закрытые панорамные (обзор 180°) очки с непрямой вентиляцией, неприменимо, непрямая",50
793358157,Очки защитные,Цвет линз,categorical,,,,"прозрачный, серый, прозрачная, янтарный, Серый, прозрачный., бесцветный",50
793358157,Очки защитные,Цвет оправы,categorical,,,,"серый, антрацит, черный, темно-серый/зеленый, прозрачный",50
793358161,Подшлемники,", органов дыхания, шеи от внешних воздействий",categorical,,,,сильного ветра,15
793358161,Подшлемники,Вид,categorical,,,,"Подшлемники, Средства защиты головы, От брызг, флис (100% полиэфир), Защита от пониженных температур, Подшлемник вязаный",15
793358161,Подшлемники,Материал,categorical,,,,флис «Виндблок»,15
793358161,Подшлемники,Модель,categorical,,,,"Шлем-подшлемник «Виндблок», Подшлемник флисовый, Шлем-подшлемник сварщика летний «Цезарь», Шлем-подшлемник сварщика зимний «Цезарь», Подшлемник термостойкий «ВОЛЬТ з», 8.233, Подшлемник вязаный, «Виндблок» р. 60-61 арт.8.240, «Виндблок» р. 62-63 арт.8.240, Подшлемник утепленный",15
793358161,Подшлемники,Назначение подшлемника,categorical,,,,для защиты головы,15
793358161,Подшлемники,Описание,categorical,,,,"Подшлемник с пелериной и высокой подбородочной частью. Лицевой вырез и верх подбородочной части регулируются по объему эластичным шнуром, Мягкий и удобный подшлемник с пелериной и высокой подбородочной частью. Лицевой вырез и верх подбородочной части регулируются по объему эластичным шнуром., Удобный подшлемник с пелериной",15
793358161,Подшлемники,Плотность материала,numeric,гр/м2,200.0,365.0,"365 гр/м2, 280 гр/м2, 200 гр/м2",15
793358161,Подшлемники,Размер универсальный,numeric,-62,54.0,54.0,54-62,15
793358161,Подшлемники,Состав,numeric,полиэфир %,30.0,100.0,"100 полиэфир %, флис (100 полиэфир) %, 59 модакрил, 30 шерсть, 100 хлопок %, хлопок 100 %",15
793358161,Подшлемники,Тип,categorical,,,,Подшлемник,15
793358161,Подшлемники,Трикотажного полотна,categorical,,,,Хлопок,15
793358161,Подшлемники,Цвет,categorical,,,,"лицевая сторона – темно-синий, синий, черный, серый меланж",15
793358163,Средства защиты противошумные,Вид,categorical,,,,"Средства защиты головы, Средства защиты противошумные, Наушники, складное, наушники, Вкладыши (беруши) противошумные, Противошумные вкладыши, наушники противошумные",17
793358163,Средства защиты противошумные,Защитные свойства,categorical,,,,":от воздействия шума до 107 дБ, SNR 31 дБ, защита от воздействия шума до 107 дБ (SNR=27 дБ)., защита от воздействия шума до 107 дБ (SNR=27 дБ), :SNR 25 дБ, Две точки крепления оголовья к чашке обеспечивают плотное, защита от низких",17
793358163,Средства защиты противошумные,Конструкционные детали,categorical,,,,изготовлены из АБС-пластика,17
793358163,Средства защиты противошумные,Масса,categorical,,,,"не более 139 г, не более 308 г, 180 г, 200 грамм (г), 256 грамм (г), 218 грамм (г)",17
793358163,Средства защиты противошумные,Материал,categorical,,,,"вспененный полиуретан, термопластичный эластомер, пластик",17
793358163,Средства защиты противошумные,Материал корпуса,categorical,,,,пластик,17
793358163,Средства защиты противошумные,Модель,categorical,,,,"Наушники противошумные складные «Max 500» (31050), Наушники противошумные «СОМЗ-1 ЯГУАР» (60100), Вкладыши (беруши) «Билсом 303 Ладж» без шнурка (1005073), Наушники противошумные «СОМЗ-8 DriverActive» (60800), Вкладыши (беруши) многоразовые со съемным шнурком в индивидуальной упаковке «Фьюжн Смол» (1011281), Вкладыши (беруши) «Билсом 303 Смол» (1006187) для диспенсера ЛС-400, Наушники противошумные «СОМЗ-5 ШТУРМ» с креплением на каску (60105), Наушники противошумные «СОМЗ-3 ПУМА» (60300), Вкладыши (беруши) противошумные «Билсом 304 Ладж» (Bilsom 304L) (1000106) со шнурком, Наушники противошумные «СОМЗ-88 ЗЕБРА PREMIUM» (60882)",17
793358163,Средства защиты противошумные,Назначение,categorical,,,,"Предназначены для снижения уровня шума, обеспечивают стабильную защиту органов слуха на протяжении всего времени использования",17
793358163,Средства защиты противошумные,Описание,categorical,,,,"Регулируемое оголовье, Очень мягкие фланцы SoftFlanges™ создают внутри ушного канала комфортную изоляцию. Твердая ножка FlexiFirm® удобна для захвата, наушники состоят из прочных пластмассовых чашек с повышенным шумопоглощением, изготовлены из АБС-пластика, Благодаря стальной конструкции серия VeriShield отличается высокой прочностью, Чашки противошумных наушников изготовлены из прочного АБС-пластика, Легко регулируются по длине",17
793358163,Средства защиты противошумные,Размер изделия,numeric,,15.0,15.0,15,17
793358163,Средства защиты противошумные,Цвет,categorical,,,,"черный/оранжевый, :черный, Желтый, белый/желтый, :белый/желтый, оранжевый",17
793358165,Шлемы защитные,Модель,categorical,,,,Шлем-подшлемник сварщика летний «Приор»,2
793358165,Шлемы защитные,Описание,categorical,,,,Трикотажная полоска по лицевому вырезу обеспечивает хорошее прилегание по окружности лица. Пелерина обеспечивает дополнительную защиту в области затылочной части и плеч,2
793358165,Шлемы защитные,Плотность ткани,numeric,кг/кв.м.,260.0,260.0,260 кг/кв.м.,2
793358165,Шлемы защитные,Размер,numeric,-61,59.0,62.0,"59-61, 62-64",2
793358165,Шлемы защитные,Ткань,numeric,Преокс,70.0,70.0,70 Преокс,2
793358165,Шлемы защитные,Цвет,categorical,,,,хаки,2
793358167,Щитки лицевые защитные,Вид,categorical,,,,"Щитки лицевые защитные, Средства защиты головы, Защитный лицевой щиток, пластиковое со сменным налобным текстильным обтюратором, 100х60 мм, Закрытые, позволяет одновременное ношение наушников противошумных., 100?83, Наголовное крепление RAPID с плавной регулировкой размера.",16
793358167,Щитки лицевые защитные,Защитные свойства,categorical,,,,"рекомендован строителям, высокопрочная поликарбонатная линза защищает от летящих частиц (190 м/с)., защита от воздействия твердых частиц с кинетической энергией до 5, светофильтр может находиться в незатемненном, защита глаз и лица электросварщика от прямых излучений сварочной дуги, для защиты от термических рисков электрической дуги",16
793358167,Щитки лицевые защитные,Масса,numeric,г,184.0,622.0,"445 г, 374 г, 622 г, 184 г, 335 г, 274 г, не более 445 г, 284 г",16
793358167,Щитки лицевые защитные,Материал,categorical,,,,"оптически прозрачный термостойкий поликарбонат, поликарбоната, оптически прозрачный ударо- и термостойкий поликарбонат",16
793358167,Щитки лицевые защитные,Материал корпуса,categorical,,,,"ударопрочный нейлон, :из термостойкого и холодостойкого материала Super Termotrek, высокопрочный нейлон",16
793358167,Щитки лицевые защитные,Модель,categorical,,,,"Щиток защитный лицевой «КБТ ВИЗИОН® TITAN» с креплением на каске (04390), Щиток защитный лицевой НБТ2 Сфера ВИЗИОН TITAN (424530), Защитный лицевой щиток сварщика с автоматически затемняющимся светофильтром НН12 Crystaline® Universal FavoriT (51275), Щиток для очков серии «Ультравижн» (9301317), Щиток сварщика Tecmen, Щиток защитный лицевой с креплением на каску КБТ ENERGO RX (Энерго RX) (04257), Щиток защитный лицевой для сварщика с АСФ Shine AS-8000F/XA-5122D(G), Щиток защитный лицевой НБТ1 ВИЗИОН® (413130), Щиток защитный лицевой НБТ-2 ВИЗИОН TITAN (РС) с подбородником (424391), Сварочный щиток 3M™ Speedglas® 100 в комплектации со светофильтром 3M™ Speedglas® 100V",16
793358167,Щитки лицевые защитные,Оптический класс,numeric,/1/1/1,1.0,1.0,"1/1/1/1, 1/1/1/2",16
793358167,Щитки лицевые защитные,Размер светофильтра,numeric,х90х9 мм,110.0,110.0,"110х90х9 мм, 110*90*9 мм",16
793358167,Щитки лицевые защитные,"Степень затемнения, din",numeric,-13,9.0,13.0,"9-13, 13",16
793358167,Щитки лицевые защитные,Температурный режим,categorical,,,,"от –10 до +55 [0*]С, от -5 до +55 [0*]С, :от -5 до +55 [0*]С",16
793358167,Щитки лицевые защитные,Толщина,numeric,мм,1.0,2.0,"2.00000 мм, 1.00000 мм, 1.60000 мм",16
793358167,Щитки лицевые защитные,Цвет,categorical,,,,"прозрачный, черный",16
793368388,Шкафы сушильные промышленные,Вес,numeric,кг,15.0,15.0,15 кг,1
793368388,Шкафы сушильные промышленные,Вид,categorical,,,,"Оборудование, Шкафы сушильные промышленные",1
793368388,Шкафы сушильные промышленные,Внешние габариты,numeric,х380х454 мм,320.0,320.0,320х380х454 мм,1
793368388,Шкафы сушильные промышленные,Диапазон температуры сушки,categorical,,,,от 0 до +40 [0*]С,1
793368388,Шкафы сушильные промышленные,Количество пар патрубков для обуви,numeric,шт,2.0,2.0,2 шт,1
793368388,Шкафы сушильные промышленные,Модель,categorical,,,,Дезинфектор,1
793368388,Шкафы сушильные промышленные,Мощность,numeric,кВт,130.0,130.0,130 кВт,1
793368388,Шкафы сушильные промышленные,Напряжение,numeric,В,240.0,240.0,240 В,1
793369836,Полотенца текстильные,Вес,numeric,кг,0.07,0.07,0.07000 кг,6
793369836,Полотенца текстильные,Вид,categorical,,,,"Гигиенические средства, Полотенца текстильные",6
793369836,Полотенца текстильные,Длина,numeric,см,80.0,80.0,80.00000 см,6
793369836,Полотенца текстильные,Международный размер,numeric,х90,50.0,50.0,50х90,6
793369836,Полотенца текстильные,Модель,categorical,,,,"Полотенце вафельное, Полотенце махровое 50?90 см зеленое, Полотенце махровое 50?90 см темно-бордовое, Полотенце махровое 50?90 см синее",6
793369836,Полотенца текстильные,Назначение,categorical,,,,"Для рук и лица, Для рук",6
793369836,Полотенца текстильные,Описание,categorical,,,,"Полотенце махровое, Полотенце",6
793369836,Полотенца текстильные,Плотность основной ткани,numeric,грамм на квадраный метр,360.0,360.0,360 грамм на квадраный метр,6
793369836,Полотенца текстильные,Размер,numeric,*90 см,50.0,50.0,"50*90 см, 50х90 см",6
793369836,Полотенца текстильные,Состав,numeric,хлопок,100.0,100.0,100 хлопок,6
793369836,Полотенца текстильные,Тип,categorical,,,,вафельное,6
793369836,Полотенца текстильные,Цвет,categorical,,,,"белое, Темно-бордовый, Синий, Белый",6
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Величина обхвата талии,numeric,–1600 мм,1200.0,1200.0,"1200–1600 мм, 1200–1600 мм. мм",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Вид,categorical,,,,"Пояс предохранительный лямочный, наплечные",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Гарантийный срок хранения,numeric,г,5.0,5.0,5 г,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Длина поясного ремня,numeric,мм,1800.0,1800.0,1800 мм,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Защитные свойства,categorical,,,,Полумаска используется с фильтрами (фильтры приобретаются отдельно),3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Количество точек крепления,numeric,шт,2.0,4.0,"2 шт, 4 шт",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Масса,categorical,,,,"не более 2, 110 грамм (г)",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Модель,categorical,,,,"Пояс предохранительный лямочный ППЛ-32 (размер XXL), Пояс предохранительный лямочный ППЛ-34 (размер XXL), Полумаска изолирующая UNIX 1000 (средний размер)",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Назначение,categorical,,,,"предназначен для обеспечения безопасности работ на высоте как удерживающая и страховочная привязь, для обеспечения безопасности работ на высоте как удерживающая и страховочная привязь",3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Размер пояса,categorical,,,,XXL,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Разрывная нагрузка,numeric,Н,15000.0,15000.0,15000 Н,3
793370374,Части запасные и материалы расходные для средств пожаротушения,Вид,categorical,,,,Сумка,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Габаритные размеры,numeric,см,40.0,40.0,40 см,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Гарантийный срок хранения,numeric,лет,15.0,15.0,15 лет,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Масса,numeric,г,200.0,200.0,200 г,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Модель,categorical,,,,Сумка для панорамных масок UNIX,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Описание,categorical,,,,Снабжена клапаном,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Предназначен,categorical,,,,для хранения и ношения промышленного противогаза с панорамной маской.,1
793370402,Противогазы,Вид,categorical,,,,"Средства индивидуальной защиты органов дыхания, Товары для противопожарных, Противогазы",4
793370402,Противогазы,Гарантийный срок хранения,numeric,г,10.0,10.0,10.00000 г,4
793370402,Противогазы,Диапазон рабочих температур,categorical,,,,во всех климатических зонах при температуре окружающего воздуха от - 40 до + 40С и относительной влажности воздуха до 98%. градус,4
793370402,Противогазы,Или оголовья маски противогаза,categorical,,,,Регулируемый,4
793370402,Противогазы,Комплектация,categorical,,,,"Маска состоит из панорамного стекла-корпуса, с воздухоподводящим шлангом длиной 10 м в мешке",4
793370402,Противогазы,Модель,categorical,,,,"МАГ 0403 CL 2, Противогаз шланговый изолирующий ПШ-1С с воздухоподводящим шлангом длиной 10 м в мешке, МАГ 4, Газодымозащитный комплект «Зевс 30У»",4
793370402,Противогазы,Назначение,categorical,,,,"Предназначен для защиты органов дыхания, предназначена для использования в качестве лицевой части в фильтрующих СИЗОД с резьбовым присоединением фильтров.",4
793370402,Противогазы,Площадь поля зрения,numeric,%,77.0,77.0,77 %,4
793370402,Противогазы,Применение,categorical,,,,Применяется в различных отраслях промышленности и коммунального хозяйства для работы в емкостях,4
793370402,Противогазы,Принцип работы,categorical,,,,Противогаз работает по принципу всасывания воздуха под лицевую часть самим работающим из зоны чистого воздуха по шлангу и соединительным трубкам,4
793370402,Противогазы,Срок хранеиия,numeric,г,10.0,10.0,10 г,4
793370402,Противогазы,Степень защиты до,numeric,(CL 2),2.0,2.0,2 (CL 2),4
793370426,Веревки альпинистские,Вес,numeric,г,3850.0,3850.0,3850.00000 г,1
793370426,Веревки альпинистские,Диаметр,numeric,мм,12.0,12.0,12.00000 мм,1
793370426,Веревки альпинистские,Длина,numeric,м,50.0,50.0,50.00000 м,1
793370426,Веревки альпинистские,Материал,categorical,,,,изготавливается из полиэфира (лавсана) – обозначение КСЛ,1
793370426,Веревки альпинистские,Модель,categorical,,,,КСЛ 50,1
793370426,Веревки альпинистские,Назначение,categorical,,,,Используют для страховки работников аварийно-спасательных служб,1
793370426,Веревки альпинистские,Особенности,categorical,,,,Завальцованные кольца на концах веревки,1
793370428,Изделия и принадлежности для альпинизма,Вес,numeric,г,980.0,980.0,980.00000 г,8
793370428,Изделия и принадлежности для альпинизма,Длина,numeric,см,15.0,1990.0,"200.00000 см, 1990.00000 мм, 20 м, 80 см, 15 м, 230-255 мм",8
793370428,Изделия и принадлежности для альпинизма,Карабины,categorical,,,,наличие,8
793370428,Изделия и принадлежности для альпинизма,Материал,categorical,,,,"полиэфирный канат, Полиамид, высокопрочный канат из синтетических волокон диаметром, Оцинкованная сталь, лицевая коровья кожа",8
793370428,Изделия и принадлежности для альпинизма,Модель,categorical,,,,"Строп веревочный одинарный регулируемый «B12p» (vnt B12p), Страховочная привязь ТА50 M-XL, Строп веревочный одинарный регулируемый с амортизатором «aB12p» (vnt аB12p), Гибкая анкерная линия «АнкерЛайн», Петля анкерная «ЛЮКС» 80 см, Зажим на гибкой анкерной линии длиной 15 м, Привязь «Профи Мастер» (vnt 050) размер, Перчатки кожаные DAKAR (Дакар)",8
793370428,Изделия и принадлежности для альпинизма,Назначение элемента альпинистского снаряжения,categorical,,,,Промышленный альпинизм,8
793370428,Изделия и принадлежности для альпинизма,Обхват груди,numeric,-120 см,75.0,75.0,75-120 см,8
793370428,Изделия и принадлежности для альпинизма,Обхват ног,numeric,-80 см,50.0,50.0,50-80 см,8
793370428,Изделия и принадлежности для альпинизма,Обхват пояса,numeric,-120 см,72.0,90.0,"90-120 см, 72–140 см",8
793370428,Изделия и принадлежности для альпинизма,Отличительные признаки,categorical,,,,Строп регулируемый одинарный веревочный,8
793370428,Изделия и принадлежности для альпинизма,Ширина,numeric,мм,19.0,19.0,19.00000 мм,8
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Вид,categorical,,,,"сигнальный, Универсальные перчатки из натурального латекса с х/б напылением для дополнительного комфорта",148
