category_id,category_name,characteristic,total_items
793348403,"Нарукавники, наплечники для защиты рук",Размер: 80-108/158-200,4
793348403,"Нарукавники, наплечники для защиты рук",Ткань: 70 преокс,4
793348403,"Нарукавники, наплечники для защиты рук",Защитные свойства: К50,4
793348403,"Нарукавники, наплечники для защиты рук",Масса: 127 г,4
793348403,"Нарукавники, наплечники для защиты рук",Назначение: водонепроницаемые,4
793348403,"Нарукавники, наплечники для защиты рук",Модель: Нарукавники ПВХ VS-020,4
793348403,"Нарукавники, наплечники для защиты рук",Вид: Защита от химических воздействий,4
793348403,"Нарукавники, наплечники для защиты рук",Наплечников: Защита от повышенных загрязнений,4
793348403,"Нарукавники, наплечники для защиты рук",Материал нарукавников: полиуретан,4
793348842,Халаты производственные,Защитные свойства: для защиты от кислот концентрацией от 50% до 80% (по серной кислоте) – К80,20
793348842,Халаты производственные,Наличие карманов: Накладные боковые карманы с клапанами на пуговицу,20
793348842,Халаты производственные,Рукав: Рукава с манжетами на пуговицах предотвращают попадание ткани в механизмы,20
793348842,Халаты производственные,Состав: 100% полиэфир,20
793348842,Халаты производственные,Модель: Халат женский «Химик» для защиты от кислот и щелочей,20
793348842,Халаты производственные,Застежка: потайная застежка на пуговицы,20
793348842,Халаты производственные,Цвет отделки: васильковый и оранжевый,20
793348842,Халаты производственные,Плотность: 200 гр/м2,20
793348842,Халаты производственные,Цвет: темно-синий,20
793348842,Халаты производственные,Вид: Халаты производственные,20
793348842,Халаты производственные,Модель: Халат женский «Линда»,20
793348842,Халаты производственные,Описание: Не является медицинским изделием,20
793348842,Халаты производственные,Половой признак: Женский,20
793348842,Халаты производственные,Состав ткани: «Оксфорд» смесовая (50% TENCEL®,20
793348842,Халаты производственные,Ткань: 100 полиэфир %,20
793357683,Блузки женские,Модель: Блузка женская «Слим-Фит» белая,13
793357683,Блузки женские,Состав ткани: 60 хлопок,13
793357683,Блузки женские,Рукав: Длинный,13
793357683,Блузки женские,Ткань: Смесовая,13
793357683,Блузки женские,Плотность ткани: 125 г/кв.м,13
793357683,Блузки женские,Воротник: Отложной со стойкой,13
793357683,Блузки женские,Вид: на пуговицы,13
793357683,Блузки женские,Пол: Женский,13
793357683,Блузки женские,Плотность: 180 г/кв.м,13
793357683,Блузки женские,Цвет: Белый,13
793357683,Блузки женские,Цвет: бирюзовый,13
793357683,Блузки женские,Состав: 100 хлопок %,13
793357683,Блузки женские,Рост: 96/170,13
793357683,Блузки женские,Вид: Блузки женские,13
793357683,Блузки женские,Трикотажного полотна: Хлопок,13
793357687,Сорочки верхние мужские,Состав: 100 хлопок %,52
793357687,Сорочки верхние мужские,Пол: Мужской,52
793357687,Сорочки верхние мужские,Плотность: 180 гр/м2,52
793357687,Сорочки верхние мужские,Застежка: пуговицы,52
793357687,Сорочки верхние мужские,Силуэт: прямой,52
793357687,Сорочки верхние мужские,Воротник: Отложной со стойкой,52
793357687,Сорочки верхние мужские,Вид: На пуговицы,52
793357687,Сорочки верхние мужские,Плотность ткани: 180 гр/м2,52
793357687,Сорочки верхние мужские,Ткань: хлопок,52
793357687,Сорочки верхние мужские,Вид: Сорочки верхние мужские,52
793357687,Сорочки верхние мужские,Модель: Сорочка с воротником «Поло» черная,52
793357687,Сорочки верхние мужские,Рукав: Короткий,52
793357687,Сорочки верхние мужские,Вид: Рубашки (сорочки) для взрослых,52
793357687,Сорочки верхние мужские,Модель: Сорочка мужская «Аэро» белая,52
793357687,Сорочки верхние мужские,Цвет: Белый,52
793357691,Уборы головные для взрослых,Вид: Уборы головные для взрослых,49
793357691,Уборы головные для взрослых,Размер: 54-62,49
793357691,Уборы головные для взрослых,Вид: Уборы головные летние,49
793357691,Уборы головные для взрослых,Плотность ткaни: 126 гр/м2,49
793357691,Уборы головные для взрослых,Ткань: смесовая,49
793357691,Уборы головные для взрослых,Модель: Кепи-бейсболка утепленная синяя,49
793357691,Уборы головные для взрослых,Материал основы: 65 полиэфир,49
793357691,Уборы головные для взрослых,Цвет: темно-синий,49
793357691,Уборы головные для взрослых,Отделка: малосминаемая,49
793357691,Уборы головные для взрослых,Утеплитель: флис,49
793357691,Уборы головные для взрослых,Размер (универсальный): регулировка размера 54-62,49
793357691,Уборы головные для взрослых,Сезон: Лето,49
793357691,Уборы головные для взрослых,Ткань: полиамид,49
793357691,Уборы головные для взрослых,Состав ткани: 47 бамбук,49
793357691,Уборы головные для взрослых,Модель: Бандана «Лотос» сливовая,49
793357705,Респираторы,Вид: Респираторы,51
793357705,Респираторы,Степень защиты: 4 ПДК,51
793357705,Респираторы,Вид: Полумаска фильтрующая (респиратор),51
793357705,Респираторы,Модель: Полумаска фильтрующая (респиратор) РПГ-67,51
793357705,Респираторы,Тип: FFP1,51
793357705,Респираторы,Назначение: Защита от пыли и туманов,51
793357705,Респираторы,Масса: 480 г,51
793357705,Респираторы,Цвет товара: Белый,51
793357705,Респираторы,Тип: формованный,51
793357705,Респираторы,Класс фильтрующей эффективности: 2,51
793357705,Респираторы,Тип: неформованный,51
793357705,Респираторы,Назначение: :Предназначена для защиты органов дыхания от вредных газо- и парообразных веществ при содержании кислорода не менее 17%.,51
793357705,Респираторы,Материал лицевой части: силикон,51
793357705,Респираторы,Температурный режим эксплуатации: от -40 до +40 [0*]С,51
793357705,Респираторы,Гарантийный срок: 5.50000 г,51
793358151,Каска строительная,Категория качества каски: Высшая,1
793358151,Каска строительная,Комплектация: Комплект Б (каска,1
793358151,Каска строительная,Материал: Полипропилен (PP),1
793358151,Каска строительная,Вид: Каска строительная,1
793358151,Каска строительная,Размер минимальный: 54.00000 см,1
793358151,Каска строительная,Размер максимальный: 62.00000 см,1
793358151,Каска строительная,Модель: Каска строительная,1
793358151,Каска строительная,Цвет: Оранжевый,1
793358151,Каска строительная,Вид: Средства защиты головы,1
793358153,Каски защитные,Вид: Каски защитные,56
793358153,Каски защитные,Вид: Средства защиты головы,56
793358153,Каски защитные,Материал изготовления: TermotreK®,56
793358153,Каски защитные,Цвет: белый,56
793358153,Каски защитные,Температурный режим: от -50 до +50 [0*]С,56
793358153,Каски защитные,Материал корпуса: TermotreK,56
793358153,Каски защитные,Материал оголовья: текстиль,56
793358153,Каски защитные,Масса: 330 г,56
793358153,Каски защитные,Защитные свойства: предназначена для защиты головы от механических воздействий,56
793358153,Каски защитные,Подбородочный ремень: наличие,56
793358153,Каски защитные,Конструкция предполагает применение дополнительных средств защиты: наушников,56
793358153,Каски защитные,Размер оголовья: 51–65 см,56
793358153,Каски защитные,Защита от электричества: 440 В,56
793358153,Каски защитные,Материал корпуса: полиэтилен,56
793358153,Каски защитные,Защита от электричества: защита от поражения переменным электрическим током напряжением не более 1000 В или постоянным – не более 1500 В В,56
793358155,Накомарники,Вид: Накомарники,1
793358155,Накомарники,Описание: Диаметр горловины затягивается до необходимого размера шнурком. В области подбородка накомарник фиксируется резинкой.,1
793358155,Накомарники,Цвет: защитный камуфлированный,1
793358155,Накомарники,Материал: 100 полиэфира процент (%),1
793358155,Накомарники,Комплектация: К полям шляпы прикреплена москитная сетка,1
793358155,Накомарники,Модель: Шляпа с противомоскитной сеткой,1
793358155,Накомарники,Вид: Средства защиты головы,1
793358157,Очки защитные,Вид: Очки защитные,50
793358157,Очки защитные,Цвет линз: прозрачный,50
793358157,Очки защитные,Вид: Средства защиты головы,50
793358157,Очки защитные,Покрытие линз: uvex supravision excellence,50
793358157,Очки защитные,Оптический класс: 1 №,50
793358157,Очки защитные,Масса: 0.03000 кг,50
793358157,Очки защитные,Крепление: дужки,50
793358157,Очки защитные,Материал линзы: :поликарбонат,50
793358157,Очки защитные,Тип: открытые,50
793358157,Очки защитные,Конструкция: открытые панорамные очки с оптимальной системой вентиляции,50
793358157,Очки защитные,Защитные свойства: высокопрочная поликарбонатная линза защищает от летящих частиц (45 м/с),50
793358157,Очки защитные,Цвет оправы: серый,50
793358157,Очки защитные,Конструкция: открытые,50
793358157,Очки защитные,Модель: Очки О37 UNIVERSAL TITAN (Универсал Титан) (PL) (13711),50
793358157,Очки защитные,Температурный режим использования: от -5 до +55 [0*]С,50
793358161,Подшлемники,Материал: флис «Виндблок»,15
793358161,Подшлемники,Назначение подшлемника: для защиты головы,15
793358161,Подшлемники,", органов дыхания, шеи от внешних воздействий: сильного ветра",15
793358161,Подшлемники,Плотность материала: 365 гр/м2,15
793358161,Подшлемники,Цвет: лицевая сторона – темно-синий,15
793358161,Подшлемники,Вид: Подшлемники,15
793358161,Подшлемники,Состав: 100 полиэфир %,15
793358161,Подшлемники,Модель: Шлем-подшлемник «Виндблок»,15
793358161,Подшлемники,Тип: Подшлемник,15
793358161,Подшлемники,Размер универсальный: 54-62,15
793358161,Подшлемники,Вид: Средства защиты головы,15
793358161,Подшлемники,Вид: От брызг,15
793358161,Подшлемники,Описание: Подшлемник с пелериной и высокой подбородочной частью. Лицевой вырез и верх подбородочной части регулируются по объему эластичным шнуром,15
793358161,Подшлемники,Трикотажного полотна: Хлопок,15
793358161,Подшлемники,Цвет: синий,15
793358163,Средства защиты противошумные,Вид: Средства защиты противошумные,17
793358163,Средства защиты противошумные,Вид: Средства защиты головы,17
793358163,Средства защиты противошумные,Вид: Наушники,17
793358163,Средства защиты противошумные,Вид: складное,17
793358163,Средства защиты противошумные,Материал корпуса: пластик,17
793358163,Средства защиты противошумные,Назначение: Предназначены для снижения уровня шума,17
793358163,Средства защиты противошумные,Цвет: черный/оранжевый,17
793358163,Средства защиты противошумные,Модель: Наушники противошумные складные «Max 500» (31050),17
793358163,Средства защиты противошумные,Материал: вспененный полиуретан,17
793358163,Средства защиты противошумные,Размер изделия: 15,17
793358163,Средства защиты противошумные,Цвет: :черный,17
793358163,Средства защиты противошумные,Защитные свойства: :от воздействия шума до 107 дБ,17
793358163,Средства защиты противошумные,Конструкционные детали: изготовлены из АБС-пластика,17
793358163,Средства защиты противошумные,Масса: не более 139 г,17
793358163,Средства защиты противошумные,Описание: Регулируемое оголовье,17
793358165,Шлемы защитные,Описание: Трикотажная полоска по лицевому вырезу обеспечивает хорошее прилегание по окружности лица. Пелерина обеспечивает дополнительную защиту в области затылочной части и плеч,2
793358165,Шлемы защитные,Ткань: 70 Преокс,2
793358165,Шлемы защитные,Плотность ткани: 260 кг/кв.м.,2
793358165,Шлемы защитные,Модель: Шлем-подшлемник сварщика летний «Приор»,2
793358165,Шлемы защитные,Цвет: хаки,2
793358165,Шлемы защитные,Размер: 62-64,2
793358165,Шлемы защитные,Размер: 59-61,2
793358167,Щитки лицевые защитные,Вид: Щитки лицевые защитные,16
793358167,Щитки лицевые защитные,Вид: Средства защиты головы,16
793358167,Щитки лицевые защитные,Цвет: прозрачный,16
793358167,Щитки лицевые защитные,Толщина: 2.00000 мм,16
793358167,Щитки лицевые защитные,Масса: 445 г,16
793358167,Щитки лицевые защитные,Материал корпуса: ударопрочный нейлон,16
793358167,Щитки лицевые защитные,Температурный режим: от –10 до +55 [0*]С,16
793358167,Щитки лицевые защитные,Материал: оптически прозрачный термостойкий поликарбонат,16
793358167,Щитки лицевые защитные,Вид: пластиковое со сменным налобным текстильным обтюратором,16
793358167,Щитки лицевые защитные,Модель: Щиток защитный лицевой «КБТ ВИЗИОН® TITAN» с креплением на каске (04390),16
793358167,Щитки лицевые защитные,Защитные свойства: рекомендован строителям,16
793358167,Щитки лицевые защитные,Оптический класс: 1/1/1/1,16
793358167,Щитки лицевые защитные,Размер светофильтра: 110х90х9 мм,16
793358167,Щитки лицевые защитные,Вид: 100х60 мм,16
793358167,Щитки лицевые защитные,"Степень затемнения, din: 9-13",16
793368388,Шкафы сушильные промышленные,Вес: 15 кг,1
793368388,Шкафы сушильные промышленные,Внешние габариты: 320х380х454 мм,1
793368388,Шкафы сушильные промышленные,Диапазон температуры сушки: от 0 до +40 [0*]С,1
793368388,Шкафы сушильные промышленные,Количество пар патрубков для обуви: 2 шт,1
793368388,Шкафы сушильные промышленные,Мощность: 130 кВт,1
793368388,Шкафы сушильные промышленные,Напряжение: 240 В,1
793368388,Шкафы сушильные промышленные,Вид: Оборудование,1
793368388,Шкафы сушильные промышленные,Вид: Шкафы сушильные промышленные,1
793368388,Шкафы сушильные промышленные,Модель: Дезинфектор,1
793369836,Полотенца текстильные,Вид: Гигиенические средства,6
793369836,Полотенца текстильные,Вид: Полотенца текстильные,6
793369836,Полотенца текстильные,Плотность основной ткани: 360 грамм на квадраный метр,6
793369836,Полотенца текстильные,Длина: 80.00000 см,6
793369836,Полотенца текстильные,Модель: Полотенце вафельное,6
793369836,Полотенца текстильные,Описание: Полотенце махровое,6
793369836,Полотенца текстильные,Назначение: Для рук и лица,6
793369836,Полотенца текстильные,Цвет: белое,6
793369836,Полотенца текстильные,Размер: 50*90 см,6
793369836,Полотенца текстильные,Модель: Полотенце махровое 50?90 см зеленое,6
793369836,Полотенца текстильные,Цвет: Темно-бордовый,6
793369836,Полотенца текстильные,Международный размер: 50х90,6
793369836,Полотенца текстильные,Вес: 0.07000 кг,6
793369836,Полотенца текстильные,Тип: вафельное,6
793369836,Полотенца текстильные,Состав: 100 хлопок,6
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Вид: Пояс предохранительный лямочный,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Длина поясного ремня: 1800 мм,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Величина обхвата талии: 1200–1600 мм,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Размер пояса: XXL,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Количество точек крепления: 2 шт,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Назначение: предназначен для обеспечения безопасности работ на высоте как удерживающая и страховочная привязь,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Вид: наплечные,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Модель: Пояс предохранительный лямочный ППЛ-32 (размер XXL),3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Масса: 110 грамм (г),3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Защитные свойства: Полумаска используется с фильтрами (фильтры приобретаются отдельно),3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Модель: Полумаска изолирующая UNIX 1000 (средний размер),3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Разрывная нагрузка: 15000 Н,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Масса: не более 2,3
793370340,Части запасные и материалы расходные для инструментов спасательных служб и служб гражданской обороны,Гарантийный срок хранения: 5 г,3
793370374,Части запасные и материалы расходные для средств пожаротушения,Описание: Снабжена клапаном,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Предназначен: для хранения и ношения промышленного противогаза с панорамной маской.,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Габаритные размеры: 40 см,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Гарантийный срок хранения: 15 лет,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Модель: Сумка для панорамных масок UNIX,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Вид: Сумка,1
793370374,Части запасные и материалы расходные для средств пожаротушения,Масса: 200 г,1
793370402,Противогазы,Комплектация: Маска состоит из панорамного стекла-корпуса,4
793370402,Противогазы,Площадь поля зрения: 77 %,4
793370402,Противогазы,Назначение: Предназначен для защиты органов дыхания,4
793370402,Противогазы,Вид: Средства индивидуальной защиты органов дыхания,4
793370402,Противогазы,Срок хранеиия: 10 г,4
793370402,Противогазы,Вид: Противогазы,4
793370402,Противогазы,Или оголовья маски противогаза: Регулируемый,4
793370402,Противогазы,Модель: МАГ 0403 CL 2,4
793370402,Противогазы,Комплектация: с воздухоподводящим шлангом длиной 10 м в мешке,4
793370402,Противогазы,Применение: Применяется в различных отраслях промышленности и коммунального хозяйства для работы в емкостях,4
793370402,Противогазы,Принцип работы: Противогаз работает по принципу всасывания воздуха под лицевую часть самим работающим из зоны чистого воздуха по шлангу и соединительным трубкам,4
793370402,Противогазы,Гарантийный срок хранения: 10.00000 г,4
793370402,Противогазы,Диапазон рабочих температур: во всех климатических зонах при температуре окружающего воздуха от - 40 до + 40С и относительной влажности воздуха до 98%. градус,4
793370402,Противогазы,Назначение: предназначена для использования в качестве лицевой части в фильтрующих СИЗОД с резьбовым присоединением фильтров.,4
793370402,Противогазы,Степень защиты до: 2 (CL 2),4
793370426,Веревки альпинистские,Вес: 3850.00000 г,1
793370426,Веревки альпинистские,Особенности: Завальцованные кольца на концах веревки,1
793370426,Веревки альпинистские,Длина: 50.00000 м,1
793370426,Веревки альпинистские,Материал: изготавливается из полиэфира (лавсана) – обозначение КСЛ,1
793370426,Веревки альпинистские,Назначение: Используют для страховки работников аварийно-спасательных служб,1
793370426,Веревки альпинистские,Модель: КСЛ 50,1
793370426,Веревки альпинистские,Диаметр: 12.00000 мм,1
793370428,Изделия и принадлежности для альпинизма,Материал: полиэфирный канат,8
793370428,Изделия и принадлежности для альпинизма,Материал: Полиамид,8
793370428,Изделия и принадлежности для альпинизма,Вес: 980.00000 г,8
793370428,Изделия и принадлежности для альпинизма,Длина: 200.00000 см,8
793370428,Изделия и принадлежности для альпинизма,Отличительные признаки: Строп регулируемый одинарный веревочный,8
793370428,Изделия и принадлежности для альпинизма,Карабины: наличие,8
793370428,Изделия и принадлежности для альпинизма,Модель: Строп веревочный одинарный регулируемый «B12p» (vnt B12p),8
793370428,Изделия и принадлежности для альпинизма,Назначение элемента альпинистского снаряжения: Промышленный альпинизм,8
793370428,Изделия и принадлежности для альпинизма,Обхват груди: 75-120 см,8
793370428,Изделия и принадлежности для альпинизма,Обхват ног: 50-80 см,8
793370428,Изделия и принадлежности для альпинизма,Обхват пояса: 90-120 см,8
793370428,Изделия и принадлежности для альпинизма,Материал: высокопрочный канат из синтетических волокон диаметром,8
793370428,Изделия и принадлежности для альпинизма,Модель: Гибкая анкерная линия «АнкерЛайн»,8
793370428,Изделия и принадлежности для альпинизма,Ширина: 19.00000 мм,8
793370428,Изделия и принадлежности для альпинизма,Модель: Петля анкерная «ЛЮКС» 80 см,8
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Тип: лента-липучка,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Размер: 11,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Вид: сигнальный,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Класс вязки: 13,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Ширина соп: 5 см,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Световозвращающий материал: лента,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Состав материала: 100 полиэфир %,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Материал покрытия: вспененный нитрил,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Материал основы: нейлон,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Плотность ткани: 120 гр/м2,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Цвет: флуоресцентный оранжевый,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Материал покрытия: полиуретан,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Материал основы: хлопковое напыление,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Применение: сборка,148
793370434,Снаряжение специальное для спасательных служб и служб гражданской обороны,Назначение: работы на топливозаправочных станциях,148
793370454,Боевая одежда пожарного (БОП),Защита от электричества: защиты от постоянного электрического тока напряжением до 1500 В,1
793370454,Боевая одежда пожарного (БОП),Тип: STANDAR,1
793370454,Боевая одежда пожарного (БОП),Вид: каска защитная,1
793370454,Боевая одежда пожарного (БОП),Масса: 240 г,1
793370454,Боевая одежда пожарного (БОП),Материал корпуса: TermotreK,1
793370454,Боевая одежда пожарного (БОП),Подбородочный ремень: наличие,1
793370454,Боевая одежда пожарного (БОП),Модель: Каска защитная «СОМЗ-55 Favori®T» красная (75516),1
793370454,Боевая одежда пожарного (БОП),Цвет: красный,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Вес: 663.00000 г,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Вид: Светодиодный фонарь,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Зарядное устройство: от сети,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Защита: Встроенная от перезаряда и полного разряда аккумулятора,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Режимов освещения: 3 шт,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Тип: Литий -ионный,1
793370506,Приборы осветительные мобильные для спасательных служб и служб гражданской обороны,Модель: Фонарь «Яркий Луч» LA-1W,1
793370542,Сумки повседневные,Габаритные размеры: 35х45х24 см,1
793370542,Сумки повседневные,Количество внешних карманов: 7.00000 шт,1
793370542,Сумки повседневные,Материал: полиэстер,1
793370542,Сумки повседневные,Вид: Сумки,1
793370542,Сумки повседневные,Вид: Сумки повседневные,1
793370542,Сумки повседневные,Модель: Рюкзак,1
793370542,Сумки повседневные,Вид: молния,1
793370542,Сумки повседневные,Цвет: васильковый,1
793370560,"Колготки, легинсы (рейтузы), кюлоты",Модель: колготки,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Плотность: 40 %,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Цвет: бежевый,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Состав: Полиамид и эластан,16
793370560,"Колготки, легинсы (рейтузы), кюлоты","Плотность плетения колгот, ден: 40.00000",16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Упаковка: 1 шт,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Размер: 4,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Производитель: беларусь,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Материал: полиамид,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Состав: 87 - полиамид,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Модель: 40 ден бежевые размер 4,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Модель: Колготки женские CONTE ELEGANT SOLO 40 den,16
793370560,"Колготки, легинсы (рейтузы), кюлоты",Вид: классические,16
793370562,"Носки, подследники",Вид: Изделия чулочно-носочные,19
793370562,"Носки, подследники",Вид: Носки,19
793370562,"Носки, подследники",Вид: Галантерейные товары,19
793370562,"Носки, подследники",Половая принадлежность: мужские,19
793370562,"Носки, подследники",Цвет: черные,19
793370562,"Носки, подследники",Описание: Разработаны для использования в зимнее время года при низких температурах в широком диапазоне,19
793370562,"Носки, подследники",Модель: Носки из полушерстяной пряжи,19
793370562,"Носки, подследники",Состав: 50 шерсть мериносов,19
793370562,"Носки, подследники",Описание: Носки выполнены из хлопка высокого качества,19
793370562,"Носки, подследники",Половая принадлежность: унисекс,19
793370562,"Носки, подследники",Состав: хлопок 100 процент (%),19
793370562,"Носки, подследники",Модель: Термоноски Island Cup Wintertech (Айланд Кап Винтертеч),19
793370562,"Носки, подследники",Состав: 75 шерсть,19
793370562,"Носки, подследники",Состав: 60шерсть,19
793370562,"Носки, подследники",Сезон: зимнее время года,19
793370566,Обувь форменная для взрослых,Защитные свойства: защита от общих производственных загрязнений,12
793370566,Обувь форменная для взрослых,Материал подкладки: Искусственный мех с шерстяным ворсом + мембрана J-Tex,12
793370566,Обувь форменная для взрослых,Модель: Котка,12
793370566,Обувь форменная для взрослых,Материал верха обуви: Кожа велюр,12
793370566,Обувь форменная для взрослых,Назначение: рекомендуются для сотрудников охранных предприятий,12
793370566,Обувь форменная для взрослых,Тип: шнурки,12
793370566,Обувь форменная для взрослых,Подкладка: кожа подкладочная,12
793370566,Обувь форменная для взрослых,Подошва: термоэластопласт,12
793370566,Обувь форменная для взрослых,Метод крепления подошвы: клеевой,12
793370566,Обувь форменная для взрослых,Защитные носки: термопласт,12
793370566,Обувь форменная для взрослых,Верх обуви: кожа натуральная,12
793370566,Обувь форменная для взрослых,Модель: Полуботинки форменные р.42,12
793370566,Обувь форменная для взрослых,Высота голенища: 32 см,12
793370566,Обувь форменная для взрослых,Защитные свойства: Нс Нм Щ20 Мун200 СЖ Тн40 Тп З,12
793370566,Обувь форменная для взрослых,Материал подошвы: двухслойный,12
793370572,Обувь с верхом из текстильных материалов,Метод крепления: литьевой,58
793370572,Обувь с верхом из текстильных материалов,Модель: Полуботинки кроссовые (кроссовки),58
793370572,Обувь с верхом из текстильных материалов,Подошва: однослойный полиуретан,58
793370572,Обувь с верхом из текстильных материалов,Материал верха: велюр кожевенный,58
